336,BUS173,6,MAt,MW 02:40 PM - 04:10 PM,NAC620,36 (36)
337,BUS173,7,MJL,MW 04:20 PM - 05:50 PM,NAC203,41 (41)
338,BUS173,8,Azd,MW 04:20 PM - 05:50 PM,NAC205,42 (42)
339,BUS173,9,MAt,MW 04:20 PM - 05:50 PM,NAC405,35 (35)
340,BUS173,10,ZkH3,MW 04:20 PM - 05:50 PM,NAC510,41 (41)
341,BUS173,11,Min,RA 08:00 AM - 09:30 AM,NAC203,39 (40)
342,BUS173,12,IAM,RA 08:00 AM - 09:30 AM,NAC206,8 (40)
343,BUS173,13,Min,RA 11:20 AM - 12:50 PM,NAC213,39 (39)
344,BUS173,14,IAM,RA 11:20 AM - 12:50 PM,NAC303,28 (28)
345,BUS173,15,JHK,RA 11:20 AM - 12:50 PM,NAC403,40 (40)
346,BUS173,16,JHK,RA 02:40 PM - 04:10 PM,NAC206,39 (40)
347,BUS173,17,NMR1,RA 04:20 PM - 05:50 PM,NAC205,41 (41)
348,BUS173,18,TBA,RA 01:00 PM - 02:30 PM,NAC604,39 (40)
349,BUS173,20,Min,RA 04:20 PM - 05:50 PM,SAC209,38 (38)
350,BUS251,1,RSj,ST 09:40 AM - 11:10 AM,NAC203,45 (45)
351,BUS251,2,IsL,ST 09:40 AM - 11:10 AM,NAC403,43 (45)
352,BUS251,3,MoH,ST 11:20 AM - 12:50 PM,NAC204,45 (45)
353,BUS251,4,RSj,ST 01:00 PM - 02:30 PM,NAC205,44 (45)
354,BUS251,5,MoH,ST 01:00 PM - 02:30 PM,NAC304,45 (45)
355,BUS251,6,IsL,ST 01:00 PM - 02:30 PM,NAC403,44 (45)
356,BUS251,7,MoH,ST 02:40 PM - 04:10 PM,NAC203,45 (45)
357,BUS251,9,FsZ,ST 04:20 PM - 05:50 PM,NAC204,23 (45)
358,BUS251,11,RSj,MW 09:40 AM - 11:10 AM,NAC303,45 (45)
359,BUS251,12,FsZ,MW 01:00 PM - 02:30 PM,NAC205,35 (45)
360,BUS251,13,Rfq,MW 01:00 PM - 02:30 PM,NAC206,45 (45)
361,BUS251,14,RSj,MW 01:00 PM - 02:30 PM,NAC303,45 (45)
362,BUS251,15,TyA,MW 01:00 PM - 02:30 PM,NAC304,45 (45)
363,BUS251,16,LkK,MW 01:00 PM - 02:30 PM,NAC619,45 (45)
364,BUS251,17,Rfq,MW 04:20 PM - 05:50 PM,NAC206,45 (45)
365,BUS251,18,TyA,MW 04:20 PM - 05:50 PM,NAC215,45 (45)
366,BUS251,19,SAr2,MW 04:20 PM - 05:50 PM,NAC314,45 (45)
367,BUS251,20,LkK,RA 09:40 AM - 11:10 AM,NAC620,45 (45)
368,BUS251,21,HMM1,RA 11:20 AM - 12:50 PM,NAC504,45 (45)
369,BUS251,22,LkK,RA 01:00 PM - 02:30 PM,NAC401,45 (45)
370,BUS251,23,HMM1,RA 01:00 PM - 02:30 PM,NAC504,45 (45)
371,BUS251,24,LkK,RA 02:40 PM - 04:10 PM,NAC604,45 (45)
372,BUS251,25,FsZ,MW 08:00 AM - 09:30 AM,NAC621,18 (45)
373,BUS251,26,KNM1,RA 08:00 AM - 09:30 AM,SAC211,38 (45)
374,BUS498,1,AhM,TBA,TBA,7 (7)
375,BUS498,2,AhU,TBA,TBA,8 (9)
376,BUS498,3,Ani,TBA,TBA,6 (6)
377,BUS498,4,Asy,TBA,TBA,6 (6)
378,BUS498,5,BFK,TBA,TBA,7 (7)
379,BUS498,6,FFa,TBA,TBA,6 (7)
380,BUS498,7,HMu,TBA,TBA,7 (7)
381,BUS498,8,IAC,TBA,TBA,7 (7)
382,BUS498,9,KHT,TBA,TBA,6 (6)
383,BUS498,10,MdM,TBA,TBA,6 (6)
384,BUS498,11,MGR,TBA,TBA,6 (6)
385,BUS498,12,Mjd,TBA,TBA,6 (6)
386,BUS498,13,MN,TBA,TBA,9 (9)
387,BUS498,14,MRE,TBA,TBA,12 (12)
388,BUS498,15,MzF,TBA,TBA,6 (7)
389,BUS498,16,Rby,TBA,TBA,7 (7)
390,BUS498,17,Rkb,TBA,TBA,7 (7)
391,BUS498,18,RNH,TBA,TBA,6 (6)
392,BUS498,19,SgS,TBA,TBA,7 (8)
393,BUS498,20,SnT,TBA,TBA,5 (6)
394,BUS498,21,Sys,TBA,TBA,8 (9)
395,BUS498,22,Tks,TBA,TBA,6 (7)
396,BUS498,23,TsA,TBA,TBA,6 (6)
397,BUS498,24,SaT,TBA,TBA,3 (6)
398,BUS498,25,RMH1,TBA,TBA,6 (6)
399,BUS498,26,Dsr,TBA,TBA,8 (11)
400,BUS498,27,FNa1,TBA,TBA,5 (8)
401,BUS498,28,HSK1,TBA,TBA,6 (8)
402,BUS498,29,KNM1,TBA,TBA,7 (10)
403,BUS498,30,BHn,TBA,TBA,7 (7)
404,BUS498,31,SKI,TBA,TBA,7 (8)
405,BUS498,32,ZTK,TBA,TBA,7 (7)
406,BUS498,33,IJS,TBA,TBA,8 (9)
407,BUS498,34,SeH,TBA,TBA,7 (8)
408,BUS498,35,NTB,TBA,TBA,7 (8)
409,BUS498,36,AMD,TBA,TBA,7 (7)
410,BUS498,37,Rfe,TBA,TBA,14 (17)
411,BUS498,38,AFH2,TBA,TBA,7 (8)
412,BUS498,39,MHZ,TBA,TBA,8 (8)
413,BUS498,40,SMI,TBA,TBA,7 (7)
414,BUS498,41,Fzy,TBA,TBA,6 (7)
415,BUS498,42,ALK,TBA,TBA,7 (7)
416,BUS498,43,Onf,TBA,TBA,7 (7)
417,BUS498,44,Sne,TBA,TBA,7 (8)
418,BUS498,45,FHz,TBA,TBA,7 (7)
419,BUS498,46,Mbt,TBA,TBA,7 (7)
420,BUS498,47,Fss,TBA,TBA,9 (9)
421,BUS498,48,Emd,TBA,TBA,7 (7)
422,BUS498,49,IJL,TBA,TBA,8 (8)
423,BUS498,50,NNA,TBA,TBA,8 (8)
424,BUS498,51,QEA,TBA,TBA,11 (11)
425,BUS498,52,MM1,TBA,TBA,7 (8)
426,BUS498,53,Rst,TBA,TBA,7 (7)
427,BUS498,54,EhN,TBA,TBA,8 (8)
428,BUS498,55,FCh,TBA,TBA,7 (7)
429,BUS498,56,Mev,TBA,TBA,7 (7)
430,BUS498,57,TFZ,TBA,TBA,10 (11)
431,BUS498,58,FdF,TBA,TBA,4 (7)
432,BUS498,59,JnA,TBA,TBA,3 (10)
433,BUS498,60,AMj,TBA,TBA,5 (5)
434,BUS498,61,ShL,TBA,TBA,5 (5)
435,BUS498,62,UTH,TBA,TBA,6 (6)
436,BUS498,63,ZMU,TBA,TBA,8 (8)
437,BUS498,64,ZbR,TBA,TBA,5 (6)
438,BUS498,65,ZkJ,TBA,TBA,6 (6)
439,BUS498,66,MHM,TBA,TBA,1 (6)
440,BUS498,67,ShH,TBA,TBA,3 (6)
441,BUS498,68,AIK,TBA,TBA,7 (7)
442,BUS498,69,NwA,TBA,TBA,3 (6)
443,BUS498,70,MfW,TBA,TBA,6 (6)
444,BUS498,71,TuA,TBA,TBA,6 (6)
445,BUS498,72,Afd,TBA,TBA,6 (6)
446,BUS498,73,Ayn,TBA,TBA,4 (5)
447,BUS498,74,TkN,TBA,TBA,6 (6)
448,BUS498,75,Ift,TBA,TBA,4 (6)
449,BUS498,76,IsL,TBA,TBA,6 (6)
450,BUS498,77,JMS,TBA,TBA,6 (6)
451,BUS498,78,RSj,TBA,TBA,5 (5)
452,BUS498,79,Sqt,TBA,TBA,6 (6)
453,BUS498,80,Mli,TBA,TBA,6 (6)
454,BUS498,81,Mof,TBA,TBA,6 (6)
455,BUS498,82,KMS2,TBA,TBA,6 (6)
456,BUS498,83,NLi,TBA,TBA,7 (7)
457,BUS498,84,RHL,TBA,TBA,10 (10)
458,BUS498,85,MBR1,TBA,TBA,7 (7)
459,BUS498,86,RSh3,TBA,TBA,6 (6)
460,BUS498,87,SmM4,TBA,TBA,6 (6)
461,BUS498,88,QTI,TBA,TBA,7 (7)
462,BUS498,89,Rfq,TBA,TBA,6 (6)
463,BUS498,90,FsZ,TBA,TBA,4 (6)
464,BUS498,91,Anb,TBA,TBA,1 (4)
465,BUS498,92,TNK,TBA,TBA,4 (4)
466,BUS500/EMB500,1,DF,R 07:00 PM - 10:10 PM,NAC603,37 (37)
467,BUS500/EMB500,2,AWd,T 07:00 PM - 10:10 PM,NAC619,18 (35)
468,BUS500/EMB500,3,TBA,F 09:00 AM - 12:30 PM,NAC619A,32 (35)
469,BUS500/EMB500,4,IAd,M 07:00 PM - 10:10 PM,NAC509,31 (35)
470,BUS501,1,AtR,M 07:00 PM - 10:10 PM,NAC604,35 (35)
471,BUS501,2,AAR,R 03:00 PM - 06:30 PM,NAC992,9 (35)
472,BUS501,3,SdI,W 07:00 PM - 10:10 PM,NAC503,40 (40)
473,BUS501,4,Mot,S 07:00 PM - 10:10 PM,NAC992,36 (36)
474,BUS501,5,StG,A 03:00 PM - 06:30 PM,NAC506,30 (35)
475,BUS505,1,FHW,M 07:00 PM - 10:10 PM,NAC510,35 (36)
476,BUS505,2,FHW,W 07:00 PM - 10:10 PM,NAC510,32 (35)
477,BUS505,3,MTq,S 07:00 PM - 10:10 PM,NAC505,35 (35)
478,BUS505,4,MSM3,T 07:00 PM - 10:10 PM,NAC505,32 (35)
479,BUS511,1,AMj,M 07:00 PM - 10:10 PM,NAC991,40 (40)
480,BUS511,2,KZn,S 07:00 PM - 10:10 PM,NAC509,39 (39)
481,BUS511,3,KZn,T 07:00 PM - 10:10 PM,NAC509,35 (38)
482,BUS511,4,ZkH3,W 07:00 PM - 10:10 PM,NAC506,38 (38)
483,BUS516,1,UTH,S 07:00 PM - 10:10 PM,NAC603,21 (35)
484,BUS516,2,UTH,T 07:00 PM - 10:10 PM,NAC603,16 (35)
485,BUS516,3,MRq,M 07:00 PM - 10:10 PM,NAC619A,35 (35)
486,BUS516,4,TBA,W 07:00 PM - 10:10 PM,NAC620,32 (35)
487,BUS518,1,NMA,M 07:00 PM - 10:10 PM,NAC603,21 (35)
488,BUS518,2,MRI3,S 07:00 PM - 10:10 PM,NAC620,13 (35)
489,BUS518,3,Zmn,T 07:00 PM - 10:10 PM,NAC504,32 (35)
490,BUS518,4,MNB2,W 07:00 PM - 10:10 PM,NAC621,36 (36)
491,BUS520,1,Tfq,S 07:00 PM - 10:10 PM,NAC501,28 (36)
492,BUS520,2,ShL,M 03:00 PM - 06:30 PM,NAC993,11 (35)
493,BUS520,3,ULM,W 03:00 PM - 06:30 PM,NAC992,36 (36)
494,BUS520,4,MSM3,R 07:00 PM - 10:10 PM,NAC990,34 (36)
495,BUS520,5,MdS,A 03:00 PM - 06:30 PM,NAC990,36 (36)
496,BUS525,1,Tmr,W 07:00 PM - 10:10 PM,NAC991,40 (40)
497,BUS525,2,TBA,R 07:00 PM - 10:10 PM,NAC991,16 (35)
498,BUS525,3,MAR,S 07:00 PM - 10:10 PM,NAC991,22 (37)
499,BUS525,4,StG,A 07:00 PM - 10:10 PM,NAC605,36 (37)
500,BUS525,5,KMZ2,M 07:00 PM - 10:10 PM,NAC605,37 (37)
501,BUS525,6,KMZ2,T 07:00 PM - 10:10 PM,NAC605,37 (37)
502,BUS530,1,AAR,A 03:00 PM - 06:30 PM,NAC992,24 (35)
503,BUS530,2,Tmr,T 07:00 PM - 10:10 PM,NAC991,41 (41)
504,BUS530,3,AKP,W 07:00 PM - 10:10 PM,NAC501,38 (38)
505,BUS530,4,MCw,S 07:00 PM - 10:10 PM,NAC601,34 (35)
506,BUS530,5,AKP,M 07:00 PM - 10:10 PM,NAC501,24 (35)
507,BUS601,1,NAM3,F 09:00 AM - 12:30 PM,NAC602,41 (41)
508,BUS601,2,KsM,W 03:00 PM - 06:30 PM,NAC990,39 (40)
509,BUS601,3,Tfq,T 07:00 PM - 10:10 PM,NAC501,39 (40)
510,BUS601,4,KsM,W 07:00 PM - 10:10 PM,NAC601,40 (40)
511,BUS601,5,NAM3,A 07:00 PM - 10:10 PM,NAC601,39 (40)
512,BUS620,1,DSr,A 03:00 PM - 06:30 PM,NAC501,36 (36)
513,BUS620,2,HSK1,M 07:00 PM - 10:10 PM,NAC503,36 (36)
514,BUS620,3,SRf,W 07:00 PM - 10:10 PM,NAC502,32 (35)
515,BUS620,4,BkR,S 07:00 PM - 10:10 PM,NAC503,36 (36)
516,BUS620,5,FNa1,M 03:00 PM - 06:30 PM,NAC991,12 (35)
517,BUS620,6,HKC,R 07:00 PM - 10:10 PM,NAC510,39 (39)
518,BUS635,1,Rma,S 07:00 PM - 10:10 PM,NAC993,34 (35)
519,BUS635,2,Rma,T 07:00 PM - 10:10 PM,NAC993,18 (35)
520,BUS635,3,HMM,S 03:00 PM - 06:30 PM,NAC992,37 (37)
521,BUS635,4,HMM,M 03:00 PM - 06:30 PM,NAC992,35 (35)
522,BUS635,5,TBA,A 07:00 PM - 10:10 PM,NAC604,32 (35)
523,BUS635,6,MSI1,R 07:00 PM - 10:10 PM,NAC992,21 (35)
524,BUS635,7,MSI1,F 09:00 AM - 12:30 PM,NAC990,35 (35)
525,BUS650,1,Adz,M 07:00 PM - 10:10 PM,NAC602,39 (39)
526,BUS650,2,Mot,W 07:00 PM - 10:10 PM,NAC604,9 (35)
527,BUS650,3,FrS,S 07:00 PM - 10:10 PM,NAC619,35 (35)
528,BUS650,4,FrS,A 07:00 PM - 10:10 PM,NAC507,39 (39)
529,BUS685,1,KNM1,T 07:00 PM - 10:10 PM,NAC602,26 (35)
530,BUS685,2,ZMu,M 07:00 PM - 10:10 PM,NAC621,35 (35)
531,BUS685,3,AfR1,W 07:00 PM - 10:10 PM,NAC993,36 (36)
532,BUS685,4,ZMu,S 07:00 PM - 10:10 PM,NAC621,36 (36)
533,BUS690,2,MdS,M 07:00 PM - 10:10 PM,NAC990,40 (40)
534,BUS690,3,NAM3,F 07:00 PM - 10:10 PM,NAC991,37 (37)
535,BUS690,4,CSF,S 07:00 PM - 10:10 PM,NAC502,36 (36)
536,BUS690,5,ZkJ,A 07:00 PM - 10:10 PM,NAC502,34 (37)
537,BUS698,1,TBA,TBA,TBA,7 (50)
538,BUS699,1,TBA,TBA,TBA,4 (50)
539,BUS700,1,ZkJ,F 07:00 PM - 10:10 PM,NAC504,22 (35)
540,CEE100,2,TBA,RA 09:40 AM - 11:10 AM,LIB001,29 (35)
541,CEE110,1,TsR,ST 11:20 AM - 12:50 PM,LIB601,29 (35)
542,CEE110,2,TsR,MW 11:20 AM - 12:50 PM,LIB601,9 (20)
543,CEE209,1,SEq,MW 01:00 PM - 02:30 PM,SAC305,35 (35)
544,CEE209L,1,SEq,S 08:00 AM - 11:10 AM,TBA,17 (25)
545,CEE209L,2,SEq,T 08:00 AM - 11:10 AM,TBA,13 (25)
546,CEE210,1,HRK,ST 02:40 PM - 04:10 PM,SAC212,20 (35)
547,CEE211,1,TBA,MW 04:20 PM - 05:50 PM,SAC207,23 (35)
548,CEE211L,1,TBA,M 08:00 AM - 11:10 AM,B118,29 (35)
549,CEE212,1,HRK,ST 04:20 PM - 05:50 PM,SAC304,24 (35)
550,CEE212L,1,TsR,W 08:00 AM - 11:10 AM,B310A,17 (25)
551,CEE212L,2,TsR,W 02:40 PM - 05:50 PM,B310A,24 (25)
552,CEE213,1,BMI,MW 09:40 AM - 11:10 AM,NAC604,27 (35)
553,CEE213,2,BMI,MW 02:40 PM - 04:10 PM,SAC207,35 (35)
554,CEE213L,1,Jky,R 09:40 AM - 12:50 PM,TBA,26 (26)
555,CEE213L,2,Jky,R 02:40 PM - 05:50 PM,TBA,25 (25)
556,CEE214,1,JBr,MW 09:40 AM - 11:10 AM,SAC304,31 (35)
557,CEE215,1,TBA,MW 08:00 AM - 09:30 AM,LIB001,17 (35)
558,CEE240,1,MMS4,ST 08:00 AM - 09:30 AM,SAC312,36 (36)
559,CEE240L,2,TsR,T 02:40 PM - 05:50 PM,B117,33 (35)
560,CEE250,1,JBr,ST 09:40 AM - 11:10 AM,SAC304,36 (36)
561,CEE250,2,JBr,ST 01:00 PM - 02:30 PM,SAC304,14 (35)
562,CEE250L,1,JBr,R 02:40 PM - 05:50 PM,B115,26 (26)
563,CEE250L,2,JBr,M 02:40 PM - 05:50 PM,B115,20 (25)
564,CEE310,1,BMI,ST 01:00 PM - 02:30 PM,SAC207,35 (35)
565,CEE330,1,MMS4,MW 08:00 AM - 09:30 AM,SAC304,35 (35)
566,CEE330,2,MMS4,MW 09:40 AM - 11:10 AM,SAC207,35 (35)
567,CEE330L,2,TsR,MW 04:20 PM - 05:50 PM,TBA,35 (35)
568,CEE331,1,Nzu,MW 02:40 PM - 04:10 PM,SAC304,39 (39)
569,CEE335,1,HRK,MW 04:20 PM - 05:50 PM,SAC304,36 (36)
570,CEE335L,1,Nzu,R 02:40 PM - 05:50 PM,TBA,24 (25)
571,CEE335L,3,Nzu,MW 02:40 PM - 04:10 PM,TBA,17 (25)
572,CEE350,1,SbC,ST 01:00 PM - 02:30 PM,SAC210,35 (35)
573,CEE360,1,SjI,RA 04:20 PM - 05:50 PM,SAC304,16 (35)
574,CEE360L,1,SjI,W 08:00 AM - 11:10 AM,TBA,24 (35)
575,CEE370,1,Ndz,RA 11:20 AM - 12:50 PM,SAC511,35 (35)
576,CEE370L,1,Ndz,R 08:00 AM - 11:10 AM,LIB001,13 (15)
577,CEE370L,2,Ndz,A 08:00 AM - 11:10 AM,LIB001,13 (15)
578,CEE373,1,Ndz,ST 02:40 PM - 04:10 PM,SAC207,37 (37)
579,CEE373L,1,Ndz,R 02:40 PM - 05:50 PM,LIB001,15 (15)
580,CEE373L,2,Ndz,A 02:40 PM - 05:50 PM,LIB001,14 (15)
581,CEE373L,3,Ndz,T 08:00 AM - 11:10 AM,LIB001,15 (15)
582,CEE410,1,SbC,MW 01:00 PM - 02:30 PM,SAC304,35 (35)
583,CEE410,2,SbC,MW 02:40 PM - 04:10 PM,NAC510,28 (35)
584,CEE415,1,SbC,ST 09:40 AM - 11:10 AM,SAC213,35 (35)
585,CEE430,1,Nzu,ST 02:40 PM - 04:10 PM,SAC211,35 (35)
586,CEE460,1,6-Mar,R 08:00 AM - 11:10 AM,SAC304,25 (35)
587,CEE470,1,SEq,ST 01:00 PM - 02:30 PM,SAC316,35 (35)
588,CEE475,1,SjI,MW 11:20 AM - 12:50 PM,LIB001,36 (36)
589,CEE492,1,SjI,TBA,TBA,0 (50)
590,CEE492,2,JBr,TBA,TBA,7 (50)
591,CEE492,3,Nzu,TBA,TBA,9 (50)
592,CEE492,4,HRK,TBA,TBA,0 (50)
593,CEE492,5,Nmr,TBA,TBA,2 (50)
594,CEE492,6,Ndz,TBA,TBA,12 (50)
595,CEE492,7,MMS4,TBA,TBA,0 (50)
596,CEE492,8,SbC,TBA,TBA,1 (50)
597,CEE499A,1,TBA,TBA,TBA,19 (50)
598,CEE499B,1,TBA,TBA,TBA,37 (50)
599,CEG413,1,Sfm,A 08:00 AM - 11:10 AM,SAC507,35 (35)
600,CEG413,2,Sfm,A 11:20 AM - 02:30 PM,SAC507,35 (35)
601,CEG413,3,MHo1,R 08:00 AM - 11:10 AM,SAC507,16 (35)
602,CEG413,4,TnR,M 11:20 AM - 02:30 PM,SAC507,35 (35)
603,CHE101,1,SB,ST 08:00 AM - 09:30 AM,SAC406,35 (35)
604,CHE101,2,SB,ST 09:40 AM - 11:10 AM,SAC406,35 (35)
605,CHE101,3,Mvi,ST 11:20 AM - 12:50 PM,SAC408,32 (35)
606,CHE101,4,AIq,ST 01:00 PM - 02:30 PM,SAC408,35 (35)
607,CHE101,5,Mvi,ST 02:40 PM - 04:10 PM,SAC408,24 (35)
608,CHE101,6,AIq,ST 04:20 PM - 05:50 PM,SAC405,34 (35)
609,CHE101,7,ZaF,MW 08:00 AM - 09:30 AM,SAC405,35 (35)
610,CHE101,8,ACR,MW 09:40 AM - 11:10 AM,SAC406,35 (35)
611,CHE101,9,ZaF,MW 11:20 AM - 12:50 PM,SAC407,36 (36)
612,CHE101,10,AIq,MW 01:00 PM - 02:30 PM,SAC407,35 (35)
613,CHE101,11,MKr,MW 02:40 PM - 04:10 PM,SAC406,35 (35)
614,CHE101,12,MH1,MW 02:40 PM - 04:10 PM,SAC407,36 (36)
615,CHE101,13,ZaF,MW 04:20 PM - 05:50 PM,SAC405,35 (35)
616,CHE101,15,Mvi,RA 09:40 AM - 11:10 AM,SAC407,32 (35)
617,CHE101,16,Mtn2,RA 11:20 AM - 12:50 PM,SAC406,35 (36)
618,CHE101,17,MMR3,RA 01:00 PM - 02:30 PM,SAC406,17 (35)
619,CHE101,18,5-Mar,RA 02:40 PM - 04:10 PM,SAC404,36 (36)
620,CHE101L,1,ACR,S 09:40 AM - 12:50 PM,SAC409,21 (21)
621,CHE101L,2,ACR,S 09:40 AM - 12:50 PM,TBA,20 (20)
622,CHE101L,3,ACR,S 09:40 AM - 12:50 PM,LAB1,20 (20)
623,CHE101L,4,ACR,S 01:10 PM - 05:00 PM,SAC409,20 (20)
624,CHE101L,5,ACR,S 01:10 PM - 05:00 PM,TBA,20 (20)
625,CHE101L,6,ACR,S 01:10 PM - 05:00 PM,LAB1,20 (20)
626,CHE101L,7,MH1,T 09:40 AM - 12:50 PM,TBA,20 (20)
627,CHE101L,8,MH1,T 09:40 AM - 12:50 PM,SAC409,20 (20)
628,CHE101L,9,MH1,T 09:40 AM - 12:50 PM,LAB1,20 (20)
629,CHE101L,10,MH1,T 01:10 PM - 05:00 PM,SAC409,20 (20)
630,CHE101L,11,MH1,T 01:10 PM - 05:00 PM,TBA,20 (20)
631,CHE101L,12,MH1,T 01:10 PM - 05:00 PM,LAB1,20 (20)
632,CHE101L,13,Klq,W 01:10 PM - 05:00 PM,SAC409,20 (20)
633,CHE101L,14,Klq,W 01:10 PM - 05:00 PM,TBA,21 (21)
634,CHE101L,15,Klq,W 01:10 PM - 05:00 PM,TBA,20 (20)
635,CHE101L,16,AYS,R 09:40 AM - 12:50 PM,SAC409,20 (20)
636,CHE101L,17,AYS,R 09:40 AM - 12:50 PM,LAB2,20 (20)
637,CHE101L,18,AYS,R 09:40 AM - 12:50 PM,LAB1,20 (20)
638,CHE101L,19,Mvi,R 01:10 PM - 05:00 PM,SAC409,20 (20)
639,CHE101L,20,Mvi,R 01:10 PM - 05:00 PM,LAB2,20 (20)
640,CHE101L,21,Mvi,R 01:10 PM - 05:00 PM,LAB1,20 (20)
641,CHE120,1,SEq,ST 11:20 AM - 12:50 PM,SAC201,36 (36)
642,CHE202,1,MSH3,ST 08:00 AM - 09:30 AM,SAC404,20 (35)
643,CHE202,2,MSH3,MW 09:40 AM - 11:10 AM,SAC405,35 (35)
644,CHE202L,1,MSH3,ST 11:20 AM - 12:50 PM,TBA,22 (22)
645,CHE202L,2,MSH3,MW 11:20 AM - 12:50 PM,TBA,11 (22)
646,CHE203,1,5-Mar,RA 01:00 PM - 02:30 PM,SAC405,30 (35)
647,CHE203L,1,ACh,W 02:00 PM - 05:00 PM,SAC414,16 (20)
648,CHN101,1,Rbt,ST 01:00 PM - 02:30 PM,NAC509,37 (37)
649,CHN101,2,Rbt,ST 02:40 PM - 04:10 PM,NAC509,34 (35)
650,CHN101,3,Rbt,MW 01:00 PM - 02:30 PM,NAC511,34 (36)
651,CHN101,4,Rbt,MW 04:20 PM - 05:50 PM,NAC210,21 (35)
652,CHN201,1,LPy,ST 04:20 PM - 05:50 PM,NAC401,26 (35)
653,CSE115,1,TmM,ST 01:00 PM - 02:30 PM,SAC312,30 (30)
654,CSE115,2,MLE,MW 11:20 AM - 12:50 PM,NAC509,30 (30)
655,CSE115,3,MLE,MW 09:40 AM - 11:10 AM,NAC511,32 (32)
656,CSE115,5,SAm,ST 11:20 AM - 12:50 PM,NAC993,31 (31)
657,CSE115,6,SAm,ST 02:40 PM - 04:10 PM,SAC513,30 (30)
658,CSE115,7,RRa,MW 01:00 PM - 02:30 PM,SAC206,34 (36)
659,CSE115,8,SjR,RA 02:40 PM - 04:10 PM,SAC206,29 (30)
660,CSE115,9,Rsl,ST 09:40 AM - 11:10 AM,LIB611,30 (30)
661,CSE115,10,Rsl,ST 01:00 PM - 02:30 PM,SAC206,35 (35)
662,CSE115,11,HSM,MW 11:20 AM - 12:50 PM,LIB611,35 (35)
663,CSE115,12,HSM,RA 01:00 PM - 02:30 PM,SAC310,30 (30)
664,CSE115,13,AKR,RA 09:40 AM - 11:10 AM,SAC309,36 (36)
665,CSE115,14,AKR,RA 11:20 AM - 12:50 PM,SAC309,35 (35)
666,CSE115,16,SAm,ST 09:40 AM - 11:10 AM,NAC993,30 (30)
667,CSE115,17,Srb,RA 08:00 AM - 09:30 AM,NAC505,36 (36)
668,CSE115,18,Srb,RA 09:40 AM - 11:10 AM,NAC414,36 (36)
669,CSE115L,1,TmM,ST 11:20 AM - 12:50 PM,LIB604,32 (35)
670,CSE115L,2,MLE,MW 08:00 AM - 09:30 AM,LIB604,27 (35)
671,CSE115L,3,MLE,MW 01:00 PM - 02:30 PM,LIB605,31 (35)
672,CSE115L,5,SAm,MW 11:20 AM - 12:50 PM,LIB604,23 (35)
673,CSE115L,6,SAm,MW 01:00 PM - 02:30 PM,LIB607,28 (35)
674,CSE115L,7,RRa,MW 02:40 PM - 04:10 PM,LIB606,31 (36)
675,CSE115L,8,SjR,RA 04:20 PM - 05:50 PM,LIB610,26 (35)
676,CSE115L,9,Rsl,ST 11:20 AM - 12:50 PM,LIB611,23 (35)
677,CSE115L,10,Rsl,ST 02:40 PM - 04:10 PM,LIB610,34 (35)
678,CSE115L,11,HSM,MW 09:40 AM - 11:10 AM,LIB607,28 (35)
679,CSE115L,12,HSM,RA 02:40 PM - 04:10 PM,LIB606,20 (35)
680,CSE115L,13,AKR,RA 01:00 PM - 02:30 PM,LIB607,35 (35)
681,CSE115L,14,AKR,RA 02:40 PM - 04:10 PM,LIB607,26 (35)
682,CSE115L,16,SAm,ST 01:00 PM - 02:30 PM,LIB607,26 (35)
683,CSE115L,17,Srb,RA 11:20 AM - 12:50 PM,LIB606,33 (35)
684,CSE115L,18,Srb,RA 01:00 PM - 02:30 PM,LIB606,36 (36)
685,CSE173,1,RRn,ST 02:40 PM - 04:10 PM,SAC308,35 (35)
686,CSE173,3,NbM,MW 09:40 AM - 11:10 AM,SAC206,35 (35)
687,CSE173,4,NbM,MW 11:20 AM - 12:50 PM,SAC206,35 (35)
688,CSE173,5,MSK1,MW 11:20 AM - 12:50 PM,SAC514,35 (35)
689,CSE173,6,MSK1,MW 01:00 PM - 02:30 PM,SAC514,35 (35)
690,CSE173,8,SvA,MW 09:40 AM - 11:10 AM,SAC213,35 (35)
691,CSE173,9,SvA,MW 11:20 AM - 12:50 PM,SAC213,35 (35)
692,CSE173,10,AdF,ST 01:00 PM - 02:30 PM,SAC402,40 (41)
693,CSE173,11,AdF,ST 02:40 PM - 04:10 PM,SAC208,40 (40)
694,CSE173,13,SfT,RA 09:40 AM - 11:10 AM,NAC504,27 (35)
695,CSE173,14,SfT,RA 11:20 AM - 12:50 PM,NAC411,24 (35)
696,CSE173,16,RRn,ST 04:20 PM - 05:50 PM,SAC316,33 (35)
697,CSE173,17,TBA,RA 11:20 AM - 12:50 PM,SAC316,35 (35)
698,CSE173,18,TBA,RA 01:00 PM - 02:30 PM,NAC602,30 (30)
699,CSE173,19,TBA,RA 09:40 AM - 11:10 AM,SAC316,0 (0)
700,CSE173,20,TBA,RA 02:40 PM - 04:10 PM,SAC308,0 (0)
701,CSE215,1,RjP,MW 09:40 AM - 11:10 AM,SAC310,39 (39)
702,CSE215,2,CFA,ST 08:00 AM - 09:30 AM,SAC205,35 (38)
703,CSE215,3,CFA,ST 09:40 AM - 11:10 AM,LIB605,38 (38)
704,CSE215,4,BMH,ST 11:20 AM - 12:50 PM,LIB609,40 (40)
